fipsstat,state,year,vio,prop,murder,rape,assault,rob,auto,burg,larc,rpcpi,rpcim,rpcui,area,density,shalll,aftr,yr70,yr71,yr72,yr73,yr74,yr75,yr76,yr77,yr78,yr79,yr80,yr81,yr82,yr83,yr84,yr85,yr86,yr87,yr88,yr89,yr90,yr91,yr92,yr93,yr94,yr95,yr96,yr97,yr98,yr99,yr00,yr01,yr02,yr03,yr04,yr05,yr06,yr07,AK,AL,AZ,AR,CA,CO,CT,DE,FL,GA,DC,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,trnd,trndAK,trndAL,trndAZ,trndAR,trndCA,trndCO,trndCT,trndDC,trndDE,trndFL,trndGA,trndHI,trndIA,trndID,trndIL,trndIN,trndKS,trndKY,trndLA,trndMA,trndMD,trndME,trndMI,trndMN,trndMO,trndMS,trndMT,trndNC,trndND,trndNE,trndNH,trndNJ,trndNM,trndNV,trndNY,trndOH,trndOK,trndOR,trndPA,trndRI,trndSC,trndSD,trndTN,trndTX,trndUT,trndVA,trndVT,trndWA,trndWI,trndWV,trndWY,incarc_rate,unemp,stnumber,pop_b,ppb,prison_pop,prison_rate,prison_1,rpcrpo,crack,povrate,police,policerate,lpolicerate,ppx1019,ppx2029,ppx3039,ppx4049,ppx5064,ppx65o,vioarr,proparr,aovio,aopro,murarr,raparr,robarr,agaarr,burarr,lararr,autarr,aomur,aorap,aorob,aoaga,aobur,aolar,aoaut,popwm1019,popwm2029,popwm3039,popwm4049,popwm5064,popwm65o,popwf1019,popwf2029,popwf3039,popwf4049,popwf5064,popwf65o,popbm1019,popbm2029,popbm3039,popbm4049,popbm5064,popbm65o,popbf1019,popbf2029,popbf3039,popbf4049,popbf5064,popbf65o,popnm1019,popnm2029,popnm3039,popnm4049,popnm5064,popnm65o,popnf1019,popnf2029,popnf3039,popnf4049,popnf5064,popnf65o,popstate,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,lmur_1,lrap_1,laga_1,lrob_1,laut_1,lbur_1,llar_1,ratmur,ratrap,rataga,ratrob,rataut,ratbur,ratlar,lmur,lrap,laga,lrob,laut,lbur,llar,lnlpolicerate,lincarc_rate,lrpcim,lrpcui,lrpcrpo,lrpcpi,laovio,laopro,ratrap2,lrap2,ratvio,ratpro,lvio,lpro,mur_1,rap_1,aga_1,rob_1,aut_1,bur_1,lar_1,g_assault,ratgaga,lgaga,domvio
27,Minnesota,1979,8973,169376,93,871,4255,3754,13366,45183,110827,4382.1338,38.588379,18.823601,79289,50.930355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4.3000002,24,51006,0.0098158,2094,51.854568,48.79221,415.06039,0.006222,9.5,5665,140.28468,142.681,0.1839081,0.18351141,0.1343022,0.096010901,0.1359739,0.1169481,,,41.900002,16.290001,,,,,,,,77.889999,34.48,25.27,57.299999,12.02,17.57,20.129999,365252,357161,263438,188592,261647,192522,352836,360209,263486,190184,278838,274691,5308,5919,3650,2061,2227,1117,5221,5336,3211,1995,2181,1412,7077,6138,4056,2363,1994,1117,6967,6296,4500,2518,2205,1403,4038217,0.090448797,0.0013144,0.0017525,0.087374203,0.0012929,0.0017253,0.088445202,0.0014657,0.00152,0.089199997,0.0013214,0.0015591,0.065236203,0.0009039,0.0010044,0.065248102,0.0007952,0.0011144,0.0467018,0.0005104,0.0005852,0.047095999,0.000494,0.0006235,0.0647927,0.0005515,0.0004938,0.069049798,0.0005401,0.000546,0.047674999,0.0002766,0.0002766,0.068022802,0.0003497,0.0003474,0.70438588,2.9907911,4.4152441,4.4446969,5.7835641,6.9981699,7.8391881,2.3029966,21.568926,105.36829,92.961823,330.98767,1118.8849,2744.4539,0.83421117,3.0712538,4.6574616,4.5321889,5.8020811,7.0200877,7.9173374,4.9606113,3.8918202,3.0767295,2.3588898,6.0284243,8.3852911,39.650002,15.41,21.568926,3.0712538,222.20203,4194.3262,5.4035869,8.3414879,2.0226042,19.901426,82.702042,85.17411,324.91513,1094.6284,2538.1436,,,,0
27,Minnesota,1980,9250,185668,106,942,4177,4025,12016,50602,123050,5341.1201,56.765018,40.10006,79548,51.374592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5.9000001,24,54588,0.0103713,2001,48.963161,51.854568,522.34229,0.006222,8.6999998,5763,141.01685,140.2847,0.17864591,0.18620239,0.1383087,0.095584296,0.1353772,0.1180068,,,31.129999,15.92,,,,,,,,94.339996,32.27,20.43,39.5,11.3,17.48,19.469999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086746,0.087644301,0.0013554,0.0018526,0.084642403,0.0013353,0.0018159,0.089666903,0.0015682,0.0016287,0.090267196,0.0014136,0.0016578,0.067032501,0.0010062,0.0011197,0.0670406,0.0008789,0.0012308,0.0463944,0.0005381,0.0006298,0.046840899,0.0005119,0.0006692,0.064492397,0.0005696,0.0005188,0.068659298,0.0005589,0.0005782,0.047890399,0.0002787,0.0002797,0.068850398,0.0003565,0.0003511,0.83421117,3.071254,4.6574621,4.5321889,5.8020811,7.0200882,7.9173369,2.5937507,23.050123,102.20846,98.489113,294.02365,1238.1979,3010.9529,0.95310497,3.1376712,4.6270146,4.5899458,5.68366,7.1214123,8.0100117,4.9436741,3.9318256,3.3613582,3.0138159,6.2583232,8.5831909,41.900002,16.290001,23.050123,3.1376712,226.34145,4543.1743,5.4220448,8.421381,2.3029966,21.568926,105.36829,92.961823,330.98767,1118.8849,2744.4539,1182,28.922766,3.364629,0
27,Minnesota,1981,9344,184387,85,1056,3937,4266,10300,52253,121834,6408.793,72.034401,41.972801,79548,51.687885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5.6999998,24,58727,0.0110787,1966,47.815144,48.963161,655.68323,0.096227698,10.9,5772,140.38098,141.0168,0.17273951,0.1875591,0.1431438,0.096162803,0.1340699,0.1193975,,,23.26,15.04,,,,,,,,79.309998,19.700001,19.17,27.379999,10.01,17.030001,16.67,2763488,3219870,2893530,1945804,2298699,1863278,2655235,3244157,2884541,1955476,2427675,2734830,63342,75161,61230,30138,24245,12375,60067,70886,51906,25714,23951,16457,90353,84355,64074,35465,26436,12829,91222,84270,67991,37971,30552,16991,4111668,0.084423199,0.0014279,0.0020077,0.081514403,0.0013912,0.0019751,0.090072401,0.0016701,0.0017881,0.090702802,0.0015225,0.0018032,0.069209903,0.0011317,0.0012525,0.0692074,0.0009801,0.0013622,0.0466027,0.0005883,0.0006924,0.047004301,0.0005443,0.0007308,0.063841999,0.0005852,0.0005535,0.0678875,0.0005737,0.000628,0.0482352,0.0002892,0.0002928,0.069830999,0.0003745,0.0003748,0.95310497,3.137671,4.6270151,4.5899458,5.68366,7.1214118,8.0100117,2.0672874,25.683008,95.751892,103.75351,250.50661,1270.8468,2963.1284,0.72623736,3.2458296,4.5617604,4.6420178,5.5234852,7.1474385,7.9940009,4.9488792,3.8918202,3.5141973,2.9740756,6.4856777,8.7654266,31.129999,15.92,25.683008,3.2458296,227.25571,4484.4819,5.4260759,8.4083786,2.5937507,23.050123,102.20846,98.489113,294.02365,1238.1979,3010.9529,1089,26.485601,3.2766013,0
27,Minnesota,1982,9062,175048,95,938,3841,4188,9818,48855,116375,7216.48,75.421082,71.829597,79548,51.936417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8.1000004,24,62849,0.0117309,2081,50.369873,47.81514,761.39368,-0.1487872,13.3,8225,199.08322,140.381,0.1662198,0.18717539,0.1476762,0.097480603,0.13227861,0.12073959,,,32.119999,17.32,,,,,,,,101.04,27.4,23.57,40.799999,11.41,19.690001,18.68,2763488,3219870,2893530,1945804,2298699,1863278,2655235,3244157,2884541,1955476,2427675,2734830,63342,75161,61230,30138,24245,12375,60067,70886,51906,25714,23951,16457,90353,84355,64074,35465,26436,12829,91222,84270,67991,37971,30552,16991,4131438,0.080989502,0.0014869,0.0021181,0.078094602,0.0014392,0.0020915,0.089576997,0.0017657,0.0019015,0.090386197,0.0016263,0.0019187,0.071278602,0.0012456,0.0013562,0.071249001,0.0010761,0.0014707,0.0471831,0.0006383,0.0007484,0.047549799,0.0005753,0.0007857,0.0629711,0.0005995,0.0005848,0.066865601,0.0005874,0.0006702,0.048596598,0.0003004,0.0003043,0.070752397,0.0003902,0.0003957,0.72623742,3.2458301,4.5617599,4.6420178,5.5234852,7.147439,7.9940009,2.2994416,22.703959,92.970047,101.36906,237.64124,1182.5181,2816.8159,0.83266628,3.1225393,4.5322776,4.6187677,5.4707623,7.0754013,7.9433622,4.9443603,3.8918202,3.5062921,3.4575021,6.6351504,8.8841228,23.26,15.04,22.703959,3.1225393,219.34251,4236.9751,5.3906345,8.3516045,2.0672874,25.683008,95.751892,103.75351,250.50661,1270.8468,2963.1284,940,22.752369,3.1246693,0
27,Minnesota,1983,7909,159268,69,927,3615,3298,8663,44571,106034,7928.123,88.03476,72.425758,79548,52.062214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,24,66745,0.0123581,2113,51.02084,50.369869,858.495,-0.019348601,12.1,7751,187.15689,199.08321,0.1592035,0.1865432,0.1508114,0.100627,0.13018429,0.1222648,,,24.950001,16.309999,,,,,,,,79.410004,22.950001,17.620001,31.09,9.46,19.120001,17.15,2763488,3219870,2893530,1945804,2298699,1863278,2655235,3244157,2884541,1955476,2427675,2734830,63342,75161,61230,30138,24245,12375,60067,70886,51906,25714,23951,16457,90353,84355,64074,35465,26436,12829,91222,84270,67991,37971,30552,16991,4141445,0.077348098,0.0015381,0.0021821,0.074481197,0.0014782,0.0021758,0.089103401,0.0018576,0.0020116,0.0898223,0.0017277,0.0020206,0.0726621,0.0013606,0.0014594,0.072588198,0.0011694,0.0015717,0.048689801,0.0006889,0.0008019,0.048996899,0.0006078,0.0008417,0.061959501,0.0006116,0.0006114,0.065693296,0.0005991,0.0007094,0.049064498,0.000312,0.0003158,0.071754701,0.0004071,0.0004107,0.83266628,3.122539,4.5322781,4.6187682,5.4707618,7.0754008,7.9433622,1.6660851,22.383492,87.288376,79.634041,209.17819,1076.2185,2560.3142,0.51047665,3.1083238,4.4692173,4.3774419,5.3431864,6.9812088,7.8478851,5.2937226,3.9120231,3.6187701,3.4236004,6.7551808,8.9781713,32.119999,17.32,22.383492,3.1083238,190.97198,3845.7109,5.2521267,8.254714,2.2994416,22.703959,92.970047,101.36906,237.64124,1182.5181,2816.8159,891,21.514231,3.0687146,0
27,Minnesota,1984,8802,151082,74,1051,4717,2960,8600,41242,101240,9298.2256,95.898079,46.653118,79548,52.266594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6.3000002,24,70481,0.0129507,2167,52.120125,51.02084,962.22058,0.065686002,9.1000004,8108,195.01152,187.15691,0.1527362,0.185204,0.155394,0.1030079,0.12869669,0.12332579,,,39.009998,18.92,,,,,,,,108.11,32.669998,26.719999,47.060001,10.45,22.030001,23.049999,2763488,3219870,2893530,1945804,2298699,1863278,2655235,3244157,2884541,1955476,2427675,2734830,63342,75161,61230,30138,24245,12375,60067,70886,51906,25714,23951,16457,90353,84355,64074,35465,26436,12829,91222,84270,67991,37971,30552,16991,4157703,0.073970199,0.0015807,0.0022647,0.0711383,0.0015092,0.0022731,0.088257901,0.0019451,0.0021252,0.088921502,0.0018212,0.0021331,0.074759297,0.0014809,0.0015706,0.074638799,0.0012678,0.0016766,0.0497768,0.0007338,0.0008613,0.050090201,0.0006366,0.0009092,0.061255701,0.0006241,0.0006441,0.0648081,0.00061,0.0007547,0.049273599,0.0003192,0.0003261,0.072553799,0.0004221,0.000431,0.51047659,3.1083241,4.4692168,4.3774419,5.3431859,6.9812088,7.8478851,1.7798289,25.278381,113.45206,71.193153,206.84499,991.94196,2434.9983,0.57651722,3.2299495,4.7313805,4.2653966,5.3319697,6.8996644,7.7977014,5.2319474,3.9512436,3.6672227,2.9466765,6.8692436,9.137579,24.950001,16.309999,25.278381,3.2299495,211.70343,3633.7854,5.3551865,8.1980305,1.6660851,22.383492,87.288376,79.634041,209.17819,1076.2185,2560.3142,982,23.618811,3.1620436,0
27,Minnesota,1985,10751,162597,88,1242,5823,3598,10980,42663,108954,10151.51,105.7589,55.556881,79548,52.600895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,24,74897,0.0136301,2343,55.995083,52.120121,1044.871,0.63131839,12.6,8075,192.98347,195.01151,0.14786881,0.1827689,0.16031419,0.1050122,0.127546,0.1236203,,,36.759998,18.299999,,,,,,,,87.5,38.68,21.73,44.880001,10.88,20.76,22.66,2763488,3219870,2893530,1945804,2298699,1863278,2655235,3244157,2884541,1955476,2427675,2734830,63342,75161,61230,30138,24245,12375,60067,70886,51906,25714,23951,16457,90353,84355,64074,35465,26436,12829,91222,84270,67991,37971,30552,16991,4184296,0.071391903,0.0016454,0.0023521,0.068549402,0.0015573,0.0023727,0.086843498,0.0020307,0.002252,0.087483101,0.001911,0.0022486,0.077033997,0.0016156,0.0016827,0.076821998,0.0013723,0.0017876,0.050678302,0.0007879,0.0009254,0.050963201,0.0006725,0.0009849,0.060682401,0.0006388,0.0006876,0.064105898,0.0006319,0.0007994,0.049307201,0.0003272,0.0003346,0.072767302,0.0004395,0.0004445,0.57651722,3.229949,4.73138,4.2653971,5.3319702,6.8996639,7.7977009,2.1031017,29.682413,139.16319,85.988182,262.40973,1019.598,2603.8789,0.74341327,3.3905547,4.9356475,4.4542098,5.5699072,6.9271636,7.8647575,5.2730584,3.9512436,3.7326055,3.088851,6.9516487,9.225378,39.009998,18.92,29.682413,3.3905547,256.93689,3885.8867,5.5488305,8.2651062,1.7798289,25.278381,113.45206,71.193153,206.84499,991.94196,2434.9983,1181,28.224581,3.3401933,0
27,Minnesota,1986,11991,171832,105,1338,6249,4299,12142,42319,117371,10941.56,113.1388,58.969341,79548,52.863831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5.5999999,24,79043,0.0142679,2462,58.546394,55.995079,1112.189,0.62523901,12.5,8297,197.30278,192.98351,0.1437864,0.1791995,0.1658687,0.1065986,0.12610459,0.1243987,,,34.810001,18.889999,,,,,,,,91.43,30.940001,21.450001,43.889999,10.92,21.360001,22.709999,2763488,3219870,2893530,1945804,2298699,1863278,2655235,3244157,2884541,1955476,2427675,2734830,63342,75161,61230,30138,24245,12375,60067,70886,51906,25714,23951,16457,90353,84355,64074,35465,26436,12829,91222,84270,67991,37971,30552,16991,4205212,0.0691792,0.001706,0.0024496,0.066356897,0.0016061,0.0024886,0.084943399,0.0021012,0.0023552,0.085465796,0.0019882,0.0023457,0.079621702,0.0017547,0.0018044,0.079292603,0.0014827,0.0019126,0.051372401,0.0008313,0.0009869,0.051652599,0.0007029,0.0010525,0.059954599,0.0006537,0.0007319,0.0632651,0.0006499,0.0008494,0.049607001,0.0003377,0.0003477,0.073185802,0.0004535,0.000467,0.74341333,3.3905549,4.935647,4.4542098,5.5699072,6.9271641,7.864758,2.4969015,31.817659,148.6013,102.23028,288.73694,1006.3464,2791.084,0.91505057,3.4600215,5.001267,4.6272278,5.6655159,6.9140816,7.9341855,5.2626047,4.0253515,3.7759557,3.1243577,7.0140853,9.3003235,36.759998,18.299999,31.817659,3.4600215,285.14615,4086.1672,5.6530018,8.3153629,2.1031017,29.682413,139.16319,85.988182,262.40973,1019.598,2603.8789,1134,26.966536,3.2945967,0
27,Minnesota,1987,12118,183868,112,1439,6213,4354,12798,45384,125686,11980.11,117.0626,56.757599,79548,53.240055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5.0999999,24,83152,0.0148772,2546,60.116077,58.546391,1186.943,0.69131303,11.3,8383,197.93915,197.3028,0.1414524,0.1741326,0.1674775,0.1123708,0.1247451,0.1251266,,,39.799999,19.27,,,,,,,,103.7,36.07,22.870001,51.43,10.47,20.280001,238.87,2763488,3219870,2893530,1945804,2298699,1863278,2655235,3244157,2884541,1955476,2427675,2734830,63342,75161,61230,30138,24245,12375,60067,70886,51906,25714,23951,16457,90353,84355,64074,35465,26436,12829,91222,84270,67991,37971,30552,16991,4235140,0.067825601,0.0017891,0.0025621,0.064987898,0.0016762,0.0026115,0.082217596,0.0021376,0.0024431,0.082860798,0.0020398,0.0024337,0.080242701,0.0018753,0.0019215,0.079840802,0.0015763,0.0020209,0.054173701,0.0008928,0.0010555,0.054367699,0.0007442,0.0011369,0.059306402,0.0006689,0.0007768,0.0624303,0.0006654,0.0008973,0.049871601,0.000345,0.0003615,0.073594302,0.0004666,0.0004876,0.91505063,3.460021,5.001267,4.6272278,5.6655159,6.9140821,7.934186,2.6445408,33.977627,146.70117,102.80652,302.186,1071.6057,2967.6941,0.97249746,3.5257022,4.9883976,4.6328487,5.7110429,6.9769135,7.9955406,5.2847395,4.0604429,3.7759557,3.052037,7.0791364,9.3910027,34.810001,18.889999,33.977627,3.5257022,286.12985,4341.4858,5.6564455,8.3759718,2.4969015,31.817659,148.6013,102.23028,288.73694,1006.3464,2791.084,1342,31.687263,3.4559147,0
27,Minnesota,1988,12490,173302,124,1337,6950,4079,14609,39167,119526,12915.41,129.073,53.841881,79548,54.007229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4.3000002,24,87988,0.015494701,2799,65.1511,60.116081,1289.255,0.67395753,11.6,8678,201.994,197.9391,0.1404126,0.1690225,0.1700092,0.1166135,0.1240273,0.12471271,,,33.540001,9.4799995,,,,,,,,83.059998,34.779999,17.51,41.830002,6.5599999,10.43,9.54,2763488,3219870,2893530,1945804,2298699,1863278,2655235,3244157,2884541,1955476,2427675,2734830,63342,75161,61230,30138,24245,12375,60067,70886,51906,25714,23951,16457,90353,84355,64074,35465,26436,12829,91222,84270,67991,37971,30552,16991,4296167,0.0670956,0.0018845,0.0026898,0.064224698,0.0017602,0.0027578,0.079577699,0.0021726,0.0025369,0.080129102,0.0020893,0.0025169,0.0813362,0.0019853,0.0020272,0.080880202,0.0016617,0.0021186,0.056186799,0.0009609,0.0011317,0.056313001,0.0007881,0.001233,0.0589775,0.0006836,0.0008191,0.0619196,0.0006815,0.000946,0.0497499,0.0003522,0.0003759,0.073257603,0.0004748,0.0005023,0.97249752,3.525702,4.9883981,4.6328492,5.7110429,6.976913,7.9955411,2.8862936,31.120764,161.77211,94.945099,340.0473,911.67316,2782.1543,1.0599732,3.4378753,5.0861888,4.553299,5.8290849,6.8152814,7.9309807,5.2879596,4.0943446,3.8347964,2.9604697,7.1618199,9.466176,39.799999,19.27,31.120764,3.4378753,290.72427,4033.8748,5.6723752,8.3024826,2.6445408,33.977627,146.70117,102.80652,302.186,1071.6057,2967.6941,1467,34.146717,3.5306664,0
27,Minnesota,1989,12549,178252,111,1363,6947,4128,16537,39042,122673,14565.6,140.0909,57.729752,79548,54.53373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,4.3000002,24,92624,0.016095201,3103,71.529854,65.1511,1456.329,0.50167322,11.2,8502,195.98672,201.994,0.13985141,0.1635935,0.17195381,0.1205282,0.1231959,0.1248953,,,30.690001,9.4700003,,,,,,,,85.589996,32.060001,16.299999,38.099998,6.1900001,10.46,9.8400002,2763488,3219870,2893530,1945804,2298699,1863278,2655235,3244157,2884541,1955476,2427675,2734830,63342,75161,61230,30138,24245,12375,60067,70886,51906,25714,23951,16457,90353,84355,64074,35465,26436,12829,91222,84270,67991,37971,30552,16991,4338049,0.066560604,0.0019949,0.0028455,0.063662499,0.001861,0.0029269,0.076718099,0.0021897,0.0026295,0.077329002,0.0021226,0.0026046,0.082132302,0.0020814,0.0021371,0.081644103,0.0017344,0.0022245,0.058032099,0.0010318,0.0012148,0.058077499,0.0008361,0.0013359,0.0585915,0.0007012,0.0008691,0.0613354,0.0006973,0.0010014,0.049848001,0.0003603,0.000391,0.0732871,0.0004845,0.0005244,1.059973,3.437875,5.0861888,4.553299,5.8290849,6.8152809,7.9309812,2.558754,31.419655,160.14111,95.157982,381.20822,899.98981,2827.8381,0.93952042,3.4474337,5.0760555,4.5555387,5.9433455,6.8023834,7.947268,5.308238,4.1588831,3.874017,2.9874985,7.2836742,9.5864182,33.540001,9.4799995,31.419655,3.4474337,289.2775,4109.0361,5.6673865,8.3209438,2.8862936,31.120764,161.77211,94.945099,340.0473,911.67316,2782.1543,1409,32.480038,3.4806256,0
